,id,label,text
2473,2473,ham,ok lor wat time i_ finish
2474,2474,ham,princess like make love ltgt time per night hope thats problem
2475,2475,ham,mm way railway
2476,2476,ham,dnt wnt tlk wid u
2477,2477,ham,' done ' sorry hope next space give everything want remember furniture ' around move lock lock leave key jenne
2478,2478,ham,yet ' like keep touch easiest way barcelona way ru house
2479,2479,spam,sppok ur mob halloween collection nokia logopic message plus free eerie tone txt card spook 8007
2480,2480,spam,urgent call 09066612661 landline complementary 4 tenerife holiday a10000 cash await collection sae tc po box 3 wa14 2px 150ppm 18 sender hol offer
2481,2481,ham,kdo evening daurgent
2482,2482,ham,pansy ' living jungle two year driving worried
2483,2483,ham,mm kanji dont eat anything heavy ok
2484,2484,ham,promise getting soon ' text morning let know made ok
2485,2485,ham,lol ' different ' go trying find every real life photo ever took
2486,2486,ham,dont thnk wrong calling u
2487,2487,ham,k ill drinkpa need sr model pls send mail id pa
2488,2488,ham,aiyah e rain like quite big leh drizzling least run home
2489,2489,ham,2 doc appointment next week ' tired shoving stuff ugh ' normal body
2490,2490,ham,dun b sad ' dun thk abt already concentrate ur paper k
2491,2491,ham,greeting consider excused
2492,2492,ham,drama plsi enough family struggling hot sun strange placeno reason ego going ' invited ' actually necessity gowait serious reppurcussions
2493,2493,ham,released another italian one today ha cosign option
2494,2494,ham,mu try figure much money everyone ha gas alcohol jay trying figure weed budget
2495,2495,spam,winner valued network customer hvae selected receive a900 reward collect call 09061701444 valid 24 hour acl03530150pm
2496,2496,ham,hcl chennai requires fresher voice processexcellent english neededsalary upto ltgt call mssuman ltgt telephonic interview via indyarockscom
2497,2497,ham,dai da send resume id
2498,2498,ham,know ltgt ' around 5
2499,2499,ham,yup ' finished c i_
2500,2500,ham,remember ask alex pizza
2501,2501,ham,datoday also forgot
2502,2502,ham,ola would get back maybe today told direct link u getting car bid online arrange shipping get cut u partnership u invest money shipping take care restuwud b self reliant soon dnt worry
2503,2503,ham,fwiw reason ' around ' time smoke gas afford around someone tell apparently happens somebody want light
2504,2504,ham,hello boytoy made home constant thought love hope nice visit ' wait till come home kiss
2505,2505,ham,congrats kanowhr treat maga
2506,2506,ham,u talking
2507,2507,ham,yup
2508,2508,ham,ok
2509,2509,ham,u wake already wat u u picking u later rite ' taking sq825 reaching ard 7 smth 8 like dat u check e arrival time c ya soon
2510,2510,ham,yunny ' walking citylink i_ faster come hungry
2511,2511,ham,er yep sure prop
2512,2512,ham,hiya u paying money account thanks got pleasant surprise checked balance u c ' get statement 4 acc
2513,2513,spam,u nokia 6230 plus free digital camera u get u win free auction take part send nokia 83383 pobox11414tcrw1 16
2514,2514,ham,ok ill send ltdecimalgt ok
2515,2515,ham,bognor splendid time year
2516,2516,ham,yesi ' office da
2517,2517,ham,sorry ' call later
2518,2518,ham,joy ' father john john name joy ' father mandan
2519,2519,ham,ok ask abt e movie u wan ktv oso
2520,2520,ham,misplaced number wa sending text old number wondering ' heard year best mcat got number atlanta friend
2521,2521,ham,sorry ' call later
2522,2522,ham,dunno lei might b eatin wif frens i_ wan eat wait 4 i_ lar
2523,2523,ham,sorry ' call later
2524,2524,spam,free entry a250 weekly comp send word win 80086 18 tc wwwtxttowincouk
2525,2525,ham,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
2526,2526,ham,u noe 2 send file 2 computer
2527,2527,ham,mmmmm loved waking word morning miss love hope day go well happy wait u together
2528,2528,ham,jay say ' put ltgt
2529,2529,ham,come sec ' somebody want see
2530,2530,ham,sun anti sleep medicine
2531,2531,ham,' happening gotten job begun registration permanent residency
2532,2532,ham,yup ok
2533,2533,ham,glad went well come 11 ' plenty time claire go work
2534,2534,ham,ok enjoy r u home
2535,2535,ham,pls pls send mail know relative coming deliver know cost risk benefit anything else thanks
2536,2536,ham,like
2537,2537,ham,' haf combine n c lor
2538,2538,ham,monthly amount terrible pay anything till 6months finishing school
2539,2539,ham,hmmmhow many player selected
2540,2540,ham,said gonna snow start around 8 9 pm tonite predicting inch accumulation
2541,2541,ham,dont send plus ' mode
2542,2542,ham,aiyo please i_ got time meh
2543,2543,ham,package program well
2544,2544,ham,sister belongs 2 family hope tomorrow pray 4 herwho wa fated 4 shoranur train incident let hold hand together amp fuelled love amp concern prior 2 grief amp pain pls join dis chain amp pas stop violence woman
2545,2545,ham,guy asking get slipper gone last year
2546,2546,ham,company goodenvironment terrific food really nice
2547,2547,spam,text82228 get ringtones logo game wwwtxt82228com question infotxt82228couk
2548,2548,ham,honestly ' made lovely cup tea promptly dropped key burnt finger getting
2549,2549,ham,yup studying surfing lor ' e lazy mode today
2550,2550,ham,please sen kind advice please come try
2551,2551,ham,' done c i_
2552,2552,ham,oh fine ' tonight
2553,2553,ham,ii give time walk
2554,2554,ham,' reach ard 20 min ok
2555,2555,spam,freemsg awarded free mini digital camera reply snap collect prize quizclub opt stop 80122300pwk sprwm ph08704050406
2556,2556,ham,fuck babe happened come never came back
2557,2557,spam,message brought gmw ltd connected
2558,2558,ham,friend want drive em someplace probably take
2559,2559,ham,also thk fast xy suggest one u dun wan ' ok going 2 rain leh got gd
2560,2560,ham,still getting good
2561,2561,ham,maybe pressies
2562,2562,ham,yeah ' leave maybe 7ish
2563,2563,ham,kki ' also finewhen complete course
2564,2564,ham,sea lay rock rock envelope envelope paper paper 3 word '
2565,2565,ham,told dr appt next week think ' gonna die told check nothing worried ' listen
2566,2566,ham,room need
2567,2567,ham,dont want hear anything
2568,2568,ham,hey leave friday wait ask superior tell
2569,2569,ham,ultimately tor motive tui achieve korli
2570,2570,ham,5 2 work timing
2571,2571,ham,u_ donut worry weull finished march u_ ish
2572,2572,ham,house water dock boat rolled newscaster dabbles jazz flute behind wheel
2573,2573,spam,congrats 2 mobile 3g videophones r call 09063458130 videochat wid ur mate play java game dload polyph music noline rentl bx420 ip4 5we 150p
2574,2574,spam,next amazing xxx picsfree1 video sent enjoy one vid enough 2day text back keyword picsfree1 get next video
2575,2575,ham,thats going ruin thesis
2576,2576,ham,sch neva mind u eat 1st lor
2577,2577,ham,hey whats u sleeping morning
2578,2578,ham,erm thought contract ran the4th october
2579,2579,ham,dunno let go learn pilate
2580,2580,spam,u subscribed best mobile content service uk a3 per ten day send stop 83435 helpline 08706091795
2581,2581,ham,yup ' elaborating safety aspect issue
2582,2582,spam,3 free tarot text find love life try 3 free text chance 85555 16 3 free msg a150
2583,2583,ham,goodmorning today late 1hr
2584,2584,ham,hi happy birthday hi hi hi hi hi hi hi
2585,2585,ham,outside office take
2586,2586,ham,' respond imma assume ' still asleep imma start calling n shit
2587,2587,ham,aight see bit
2588,2588,ham,superior telling friday leave department except oursso leave youany way call waheed fathima hr conform
2589,2589,spam,join uk ' horniest dogging service u sex 2nite sign follow instruction txt entry 69888 nytec2a3lpmsg150p
2590,2590,ham,lol take member said aunt flow ' visit 6 month ' cause developed ovarian cyst bc way shrink
2591,2591,ham,still work going onit small house
2592,2592,ham,friend got say ' upping order gram ' got ltgt get
2593,2593,ham,tmr timin still da wat co got lesson 6
2594,2594,ham,thatus thing ape u fight death keep something minute u let go thats
2595,2595,spam,sunshine quiz wkly q win top sony dvd player u know country liverpool played mid week txt ansr 82277 a150 sptyrone
2596,2596,ham,' gonna able late notice ' home week anyway plan
2597,2597,ham,got fujitsu ibm hp toshiba got lot model say
2598,2598,ham,okie thanx
2599,2599,ham,gosh pain spose better come
2600,2600,ham,usualiam fine happy amp well
2601,2601,ham,okie
2602,2602,ham,gonna get rimac access
2603,2603,ham,im arestaurant eating squid 1030 wanna dosomething late
2604,2604,ham,call time job today ok umma ask speed
2605,2605,ham,hello ucall wen u finish wrki fancy meetin wiv u tonite need break dabooks 4 hr last nite2 today wrk
2606,2606,ham,r u sam p eachother meet go 2 house
2607,2607,ham,yeah lol luckily ' starring role like
2608,2608,ham,hello madam
2609,2609,ham,awesome text ' restocked
2610,2610,ham,usualiam fine happy amp well
2611,2611,spam,knock knock txt whose 80082 enter r weekly draw 4 a250 gift voucher 4 store yr choice tc wwwtklscom age16 stoptxtstopa150week
2612,2612,ham,yes ' innocent fun
2613,2613,ham,thanks sending mental ability question
2614,2614,ham,sir hope day going smoothly really hoped wont bother bill ' settle month extra cash know challenging time also let know
2615,2615,ham,2marrow wed ltgt 2 aha
2616,2616,ham,went ur hon lab one
2617,2617,ham,cant pick phone right pls send message
2618,2618,ham,hey pple700 900 5 nightsexcellent location wif breakfast hamper
2619,2619,spam,forwarded 21870000hi mailbox messaging sm alert 40 match please call back 09056242159 retrieve message match cc100pmin
2620,2620,ham,come
2621,2621,ham,lol nah ' bad thanks good b home quite reality check hows ur day u anything website
2622,2622,ham,ok lor
2623,2623,ham,' coming home 4 dinner
2624,2624,ham,daal r ltgt
2625,2625,spam,free ring tone text polys 87131 every week get new tone 0870737910216yrs a150wk
2626,2626,ham,unni thank dear rechargerakhesh
2627,2627,ham,know ' lacking particular dramastorm ' detail part ' worried
2628,2628,ham,haha cant tmr forfeit haha
2629,2629,ham,hey glad u r better hear u treated urself digi cam good r 9pm fab new year c u coupla wks
2630,2630,ham,way ' going back
2631,2631,spam,urgent mobile 077xxx a2000 bonus caller prize 020603 2nd attempt reach call 09066362206 asap box97n7qp 150ppm
2632,2632,ham,cal sir meeting
2633,2633,ham,' love hear v see sundayish
2634,2634,ham,sorry da thangam sorry held prasad
2635,2635,ham,tiwary rcbbattle bang kochi
2636,2636,ham,thank god bed
2637,2637,ham,' cancer mom making big deal regular checkup aka pap smear
2638,2638,ham,gobi art college
2639,2639,ham,want talk
2640,2640,ham,pandy joined 4w technology todayhe got job
2641,2641,spam,guaranteed latest nokia phone 40gb ipod mp3 player a500 prize txt word collect 83355 ibhltd ldnw15h 150pmtmsgrcvd18
2642,2642,ham,try get lost fact tee hee
2643,2643,ham,hi spoke maneesha v ' like know satisfied experience reply toll free yes
2644,2644,ham,friend use call
2645,2645,ham,sorry ' call later
2646,2646,ham,em olowoyey uscedu great time argentina sad secretary everything blessing
2647,2647,ham,taxt massagetiepos argh ok lool
2648,2648,ham,hi please get ltgt dollar loan ill pay back mid february pls
2649,2649,ham,might want pull case plan spending ' much confidence derek taylor ' money management
2650,2650,ham,like shaking booty dance floor
2651,2651,ham,text get ' call phone problem
2652,2652,ham,need drug anymore
2653,2653,ham,sorry dai wa thought calling lot timeslil busyi call noon
2654,2654,ham,sarcasm nt scarcasim
2655,2655,ham,great run ttyl
2656,2656,ham,feel like trying kadeem v
2657,2657,ham,dai ltgt naal eruku
2658,2658,ham,yet chikkuwat abt u
2659,2659,ham,ok
2660,2660,ham,want finally lunch today
2661,2661,ham,know dad back
2662,2662,spam,hello darling today would love chat dont tell look like sexy
2663,2663,spam,8007 free 1st week no1 nokia tone 4 ur mob every week txt nokia 8007 get txting tell ur mate wwwgetzedcouk pobox 36504 w4 5wq norm 150ptone 16
2664,2664,ham,remains bro amongst bros
2665,2665,ham,r u meeting da ge nite tmr
2666,2666,ham,wa nice day impressively wa sensible went home early feel fine boring ' ' remember
2667,2667,ham,de looking good
2668,2668,spam,wanna get laid 2nite want real dogging location sent direct ur mobile join uk ' largest dogging network txt park 69696 nyt ec2a 3lp a150msg
2669,2669,spam,tried contact response offer new nokia fone camcorder hit reply call 08000930705 delivery
2670,2670,ham,yes replied mail ' going management office later plus bank later alsoor wednesday
2671,2671,ham,' cool ' come like ltgt ish
2672,2672,ham,super msg danalla timing
2673,2673,ham,good afternoon boytoy feeling today better hope good boy obedient slave please queen
2674,2674,ham,6 ft good combination
2675,2675,ham,' sick ' needy want pout stomp foot pout stomp foot want slave want
2676,2676,ham,train back northampton ' afraid
2677,2677,ham,abj serving staying dad alone
2678,2678,ham,wa playng 9 door game gt racing phone lol
2679,2679,spam,new tone week include 1mcflyall ab 2 sara jorgeshock 3 smithswitch order follow instruction next message
2680,2680,ham,solve case man wa found murdered ltdecimalgt ltgt afternoon 1his wife called police 2police questioned everyone 3wife siri wa sleeping murder took place 4cook wa cooking 5gardener wa picking vegetable 6housemaid went 2 post office 7children went 2 play 8neighbour went 2 marriage police arrested murderer immediately ' reply reason u r brilliant
2681,2681,ham,' da bus going home
2682,2682,ham,got call landline number asked come anna nagar go afternoon
2683,2683,ham,' okay chasing dream ' good next
2684,2684,ham,yupz ' oredi booked slot 4 weekend liao
2685,2685,spam,urgent trying contact u today draw show a800 prize guaranteed call 09050003091 land line claim c52 valid 12hrs
2686,2686,ham,r many modelsony ericson also der ltgt luks good bt forgot modl
2687,2687,ham,okie
2688,2688,ham,yes know cheesy song frosty snowman
2689,2689,ham,ya ok vikky vl c witin ltgt min il reply u
2690,2690,spam,sport fan get latest sport news str 2 ur mobile 1 wk free plus free tone txt sport 8007 wwwgetzedcouk 0870141701216 norm 4txt120p
2691,2691,ham,hey tmr meet bugis 930
2692,2692,spam,urgent urgent 800 free flight europe give away call b4 10th sept take friend 4 free call claim 09050000555 ba128nnfwfly150ppm
2693,2693,ham,nice new shirt thing wear nudist themed _ mu
2694,2694,ham,hey sexy bun day word morning ym think
2695,2695,ham,whenever see still hook
2696,2696,ham,nope ' going home go pump petrol lor like going 2 rain soon
2697,2697,ham,use foreign stamp whatever send
2698,2698,spam,88066 lost a12 help
2699,2699,ham,oh baby house come dont new picture facebook
2700,2700,ham,feb ltgt love u day send dis ur valued frnds evn 3 come back u ' gt married person u luv u ignore dis u lose ur luv 4 evr
2701,2701,ham,hiya sorry ' hav signal ' seen heard neither ha unusual ' put case get sort hug snogs
2702,2702,ham,omw back tampa west palm hear happened
2703,2703,ham,yup already thanx 4 printing n handing
2704,2704,spam,freemsg fancy flirt reply date join uk fastest growing mobile dating service msg rcvd 25p optout txt stop 83021 reply date
2705,2705,ham,mean come chase stated watch many movie want
2706,2706,ham,took tablet reaction morning
2707,2707,spam,great new offer double min double txt best orange tariff get latest camera phone 4 free call mobileupd8 free 08000839402 2stoptxt tc
2708,2708,ham,nah ' perpetual dd
2709,2709,ham,sorry de went shop
2710,2710,spam,hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk
2711,2711,ham,wen ur lovable bcums angry wid u dnt take seriously coz angry childish n true way showing deep affection care n luv kettoda manda nice day da
2712,2712,ham,hey still want go yogasana coz end cine go bathe hav steam bath
2713,2713,ham,nope ' drivin neva develop da photo lei
2714,2714,ham,thinking going reg pract lesson flung advance haha wat time u going
2715,2715,ham,cool ltgt inch long hope like big
2716,2716,ham,housemaid murderer coz man wa murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
2717,2717,ham,okie thanx
2718,2718,spam,18 day euro2004 kickoff u kept informed latest news result daily unsubscribe send get euro stop 83222
2719,2719,ham,go n buy juz buy get lar
2720,2720,ham,ok lor
2721,2721,ham,' working technical support voice process
2722,2722,ham,' justbeen overa week since broke already brain going mush
2723,2723,ham,tunde wishing great day abiola
2724,2724,ham,nope c i_
2725,2725,ham,' medical mission nigeria
2726,2726,ham,movie laptop
2727,2727,ham,whatsup dont u want sleep
2728,2728,spam,urgent please call 09066612661 landline a5000 cash luxury 4 canary island holiday await collection tc sae award 20m12aq 150ppm 16 ui
2729,2729,spam,urgent please call 09066612661 landline complimentary 4 lux costa del sol holiday a1000 cash await collection ppm 150 sae tc james 28 eh74rr
2730,2730,ham,havent lei next mon
2731,2731,ham,mm feeling sleepy today shall get dear
2732,2732,ham,dare stupid wont tell anything hear wont talk
2733,2733,ham,i_ noe ben going
2734,2734,ham,mag meeting avo point
2735,2735,ham,meant middle left right
2736,2736,ham,really crashed cuddled sofa
2737,2737,ham,hi chachi tried calling u unable reach u pl give missed cal u c tiz msg kanagu
2738,2738,ham,sent price mean ltgt g
2739,2739,ham,much buzy
2740,2740,ham,nothing
2741,2741,spam,' know u u ' know send chat 86688 let ' find 150pmsg rcvd hgsuite3422landsroww1j6hl ldn 18 year
2742,2742,ham,working ringing u thing whole houseful screaming brat pulling hair loving u
2743,2743,ham,family responding anything room went home diwali one called coming make feel like died
2744,2744,ham,tick tick tick babe
2745,2745,ham,r i_ going 4 today ' meeting
2746,2746,ham,k dahow many page want
2747,2747,ham,ya nowonion roast
2748,2748,ham,send number give reply tomorrow morning said like ok
2749,2749,ham,said problem let know
2750,2750,ham,ok tell half hr b4 u come need 2 prepare
2751,2751,ham,play w computer aiyah tok 2 u lor
2752,2752,ham,sat right okay thanks
2753,2753,ham,derp worse dude always want party dude file complaint three drug abuser life
2754,2754,ham,ok chinese food way get fat ' paying lipo
2755,2755,ham,r outside already
2756,2756,ham,good trip watch remember get back must decide easter
2757,2757,ham,yo watching movie netflix
2758,2758,ham,time ium prob 3
2759,2759,ham,meh thgt clash really ah dun mind dun seen lost weight gee
2760,2760,ham,dont thnk wrong calling u
2761,2761,ham,sure night menu know noon menu
2762,2762,ham,arr birthday today wish get oscar
2763,2763,ham,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
2764,2764,ham,open rebtel firefox load put plus sign user name place show two number lower number number pick number pin display okay
2765,2765,ham,picking various point
2766,2766,spam,married local woman looking discreet action 5 real match instantly phone text match 69969 msg cost 150p 2 stop txt stop bcmsfwc1n3xx
2767,2767,ham,wow v v impressed fun shopping
2768,2768,ham,way ur home
2769,2769,spam,burger king wanna play footy top stadium get 2 burger king 1st sept go large super cocacola walk winner
2770,2770,ham,problem talk later
2771,2771,ham,ur si
2772,2772,ham,still customer place
2773,2773,spam,come take little time child afraid dark become teenager want stay night
2774,2774,ham,dude u knw also teluguthts gudk gud nyt
2775,2775,ham,confirm eating esplanade
2776,2776,ham,send id password
2777,2777,ham,kind took garage centre part exhaust need replacing part ordered n taking fixed tomo morning
2778,2778,spam,ur chance win a250 cash every wk txt action 80608 ' sc ' wwwmovietriviatv custcare 08712405022 1x150pwk
2779,2779,ham,well might come
2780,2780,ham,long quit get like 5 minute day
2781,2781,ham,likely called mittelschmertz google dont paracetamol dont worry go
2782,2782,ham,well right ' gonna get check today ' steam salespee text want come get
2783,2783,ham,arrived see couple day lt3
2784,2784,ham,k wat tht incident
2785,2785,ham,yeah get unlimited
2786,2786,ham,cthen thk shd b enuff still got conclusion n content pg n reference ' b da content pg n cover pg
2787,2787,ham,forgot take 3 year shower sorry atyour phone dead yet
2788,2788,ham,ii got wat buy tell u i_ need come
2789,2789,ham,big god bring success
2790,2790,spam,uuave bin awarded a50 play 4 instant cash call 08715203028 claim every 9th player win min a50a500 optout 08718727870
2791,2791,ham,u_ r stayin extra week back next wed rugby weekend hi c u soon ham
2792,2792,ham,campus library
2793,2793,ham,affidavit say ltgt e twiggs st division g courtroom ltgt lttimegt ' double check text tomorrow
2794,2794,ham,creep _
2795,2795,ham,tell friend plan valentine day lturlgt
2796,2796,ham,get ten billion call text help god
2797,2797,ham,purity friendship two smiling reading forwarded messageits smiling seeing name gud evng musthu
2798,2798,ham,' told ' returned order
2799,2799,ham,housemaid murderer coz man wa murdered ltgt th january public holiday govtinstituitions closedincluding post office
2800,2800,ham,depends u going lor
2801,2801,ham,smile right go world wonder smiling think crazy keep away grin
2802,2802,spam,freemsgfav xmas tonesreply real
2803,2803,ham,lil fever fine
2804,2804,ham,think ' still car
2805,2805,ham,nan
2806,2806,spam,december mobile 11mths entitled update latest colour camera mobile free call mobile update co free 08002986906
2807,2807,ham,yes princess want catch big strong hand
2808,2808,ham,oh yeah forgot u take 2 shopping
2809,2809,ham,mm asked call radio
2810,2810,ham,thinkin someone good drug
2811,2811,ham,say slowly godi love amp need youclean heart bloodsend ten special people amp u c miracle tomorrow itplspls
2812,2812,ham,enjoy shower possessiveness poured u ur loved one bcoz world lie golden gift loved truly
2813,2813,ham,alright ' sure let know ' leaving
2814,2814,ham,lasting much 2 hour might get lucky
2815,2815,ham,genius ' brother pls send number skype
2816,2816,spam,gr8 poly tone 4 mob direct 2u rply poly title 8007 eg poly breathe1 title crazyin sleepingwith finest ymca getzedcouk pobox365o4w45wq 300p
2817,2817,ham,thk em find wtc far weiyi goin e rest dunno yet r ur goin 4 dinner den might b able join
2818,2818,ham,' forget owns ' private property good boy always passionate kiss
2819,2819,spam,interflora aoit ' late order interflora flower christmas call 0800 505060 place order midnight tomorrow
2820,2820,ham,oh godtaken teethis paining
2821,2821,spam,romcapspam everyone around responding well presence since warm outgoing bringing real breath sunshine
2822,2822,ham,u ask darren go n pick u lor oso sian tmr haf 2 meet lect
2823,2823,ham,need buy lunch eat maggi mee
2824,2824,spam,congratulation thanks good friend u a2000 xmas prize 2 claim easy call 08712103738 10p per minute btnationalrate
2825,2825,ham,ok lor
2826,2826,ham,oh right ok ' make sure load work day got really nasty cough today dry n shot really help
2827,2827,ham,wifehow knew time murder exactly
2828,2828,spam,send logo 2 ur lover 2 name joined heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ad 150p
2829,2829,ham,howz person story
2830,2830,ham,thanx 4 sending home
2831,2831,ham,normally hot mail com see
2832,2832,spam,' tkts euro2004 cup final a800 cash collect call 09058099801 b4190604 pobox 7876150ppm
2833,2833,ham,u sick still go shopping
2834,2834,ham,ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter
2835,2835,ham,nicenicehow working
2836,2836,ham,1 ' reach home call
2837,2837,ham,trying find chinese food place around
2838,2838,ham,easy mate guess quick drink wa bit ambitious
2839,2839,ham,babe miiiiiiissssssssss need crave geeee ' sad without babe love
2840,2840,ham,ok thanx
2841,2841,ham,aathiwhere dear
2842,2842,ham,tunji ' queen wishing great day abiola
2843,2843,ham,today iz yellow rose day u love frndship give 1 misscall amp send ur frndz amp see many miss call u get u get 6missed u marry ur lover
2844,2844,ham,class hour sorry
2845,2845,ham,wat time u finish ur lect today
2846,2846,spam,freemessage jamsterget crazy frog sound poly text mad1 real text mad2 88888 6 crazy sound 3 gbpweek 16only tc ' apply
2847,2847,ham,sad story man last week wa b ' day wife ' nt wish parent forgot n kid went work even colleague wish entered cabin pa said ' ' happy b ' day bos ' ' felt special askd 4 lunch lunch invited apartment went said ' ' u mind go bedroom minute ' ' ' ' ok ' ' sed sexy mood came 5 minuts latr wid caken wife parent kidz friend n colleague screaming surprise wa waiting sofa ' naked
2848,2848,spam,chance reality fantasy show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
2849,2849,ham,' fine good hear dear happy new year oh
2850,2850,ham,going wipro interview today
2851,2851,ham,tall princess
2852,2852,ham,doubt could handle 5 time per night case
2853,2853,ham,haha hope i_ hear receipt sound gd luck
2854,2854,ham,gonna death ' gonna leave note say robs fault avenge
2855,2855,ham,japanese proverb one u none itu must indian version one let none itleave finally kerala version one stop none make strike
2856,2856,ham,today ' workin free oso gee thgt u workin ur fren ' shop
2857,2857,ham,life face choice toss coin becoz settle question coin air u know heart hoping gudni8
2858,2858,ham,know god created gap finger one made come amp fill gap holding hand love
2859,2859,ham,want kiss feel next
2860,2860,ham,happy saying
2861,2861,spam,adult 18 content video shortly
2862,2862,ham,ok would b lovely u r sure think wot u want drinkin dancin eatin cinema u wot
2863,2863,ham,' saying ' explicitly told nora know someone ' probably gonna bother
2864,2864,ham,say hi get back south tampa preferably kegger
2865,2865,ham,smith waste dai wanna gayle
2866,2866,ham,mum ' sent many many message since got want know actually getting enjoy rest day
2867,2867,ham,aight tomorrow around ltgt
2868,2868,ham,housemaid murderer coz man wa murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand
2869,2869,spam,chance reality fantasy show call 08707509020 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 national rate call
2870,2870,ham,actually first time went bed long spoke woke 7 wa night
2871,2871,ham,see
2872,2872,ham,dont understand message
2873,2873,ham,crucify c told earlier
2874,2874,ham,idk keep saying ' since moved keep butting head freedom v responsibility ' tired much shit deal ' barely keeping together get added
2875,2875,ham,fuck cedar key fuck come anyway tho
2876,2876,ham,twenty past five said train durham already coz reserved seat
2877,2877,spam,hey boy want hot xxx pic sent direct 2 ur phone txt porn 69855 24hrs free 50p per day stop text stopbcm sf wc1n3xx
2878,2878,ham,u still painting ur wall
2879,2879,spam,last chance claim ur a150 worth discount voucher today text shop 85023 savamob offer mobile c savamob pobox84 m263uz a300 sub 16
2880,2880,ham,printer cool mean groovy wine groovying
2881,2881,ham,hi harish ' rent ha transfred ur acnt
2882,2882,ham,anything lor coming
2883,2883,ham,cbe really good nowadayslot shop showroomscity shaping good
2884,2884,ham,ii still attending da talk
2885,2885,ham,probs hon u doinat mo
2886,2886,ham,k ' take care
2887,2887,ham,take ' phone callon friday assume ' year
2888,2888,ham,battery low babe
2889,2889,ham,shuhui ha bought ron ' present ' swatch watch
2890,2890,ham,yeah ' quite bit left ' swing tomorrow get
2891,2891,ham,babe said 2 hour ' almost 4 internet
2892,2892,ham,k ' sure get noon see '
2893,2893,ham,kkyesterday wa cbe
2894,2894,ham,went ganesh dress shop
2895,2895,spam,pdate_now double min 1000 txts orange tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 08000839402 call2optoutyhl
2896,2896,ham,ii collecting ur laptop going configure da setting izzit
2897,2897,ham,r home come within 5 min
2898,2898,ham,aight 8 latest probably closer 7 jay tyler two trip
2899,2899,ham,come aftr ltdecimalgt cleaning house
2900,2900,spam,ur cashbalance currently 500 pound maximize ur cashin send cash 86688 150pmsg cc 08718720201 po box 11414 tcrw1
2901,2901,ham,bill letter iuam expecting one orange isnuat bill may still say orange
2902,2902,ham,tell pa pain de
2903,2903,ham,hi darlin hope nice night wish come cant wait see love fran p want dirty anal sex want 10 man gang bang
2904,2904,ham,ha donut know either clever simple thing pear day perfect christmas
2905,2905,ham,helloooo wake sweet morning welcome enjoy day full joy gud mrng
2906,2906,ham,alrite
2907,2907,ham,must sit around wait summer day celebrate magical sight world dressed white oooooh let snow
2908,2908,spam,urgent mobile number ha awarded a2000 prize guaranteed call 09058094454 land line claim 3030 valid 12hrs
2909,2909,ham,guy go see movie side
2910,2910,ham,sorryin meeting ' call later
2911,2911,ham,' tell thatnow ' thinking plus ' going stop run
2912,2912,ham,kindly send one flat ltdecimalgt today
2913,2913,spam,sorry u unsubscribe yet mob offer package ha min term 54 week pls resubmit request expiry reply themob help 4 info
2914,2914,ham,nothing lor bit bored dun u go home early 2 sleep today
2915,2915,ham,time tell friend around
2916,2916,ham,yes fine love safe
2917,2917,ham,thanks chikku gud nyt
2918,2918,ham,xy ur car u picking
2919,2919,ham,thanx 4 time weaove spent 2geva bin mint ur baby want uxxxx
2920,2920,ham,yo way could pick something tonight
2921,2921,ham,' sent send
2922,2922,ham,fine simply sitting
2923,2923,ham,thts god ' gift bird human hav natural gift frm god
2924,2924,ham,coming day class
2925,2925,ham,im done studyn library
2926,2926,ham,ok u enjoy ur show
2927,2927,ham,anything
2928,2928,ham,wuld without baby thought alone mite break donaot wanna go crazy everyboy need lady xxxxxxxx
2929,2929,ham,wat ' dear sleeping ah
2930,2930,ham,hi ' test ltgt rd
2931,2931,ham,2 student solved cat question ' xam 532 ltgt 924 ltgt 863 ltgt 725 tell answer u r brilliant1thingi got answr
2932,2932,ham,yo know anyone ltgt otherwise able buy liquor guy flaked right ' get hold somebody 4 loko night
2933,2933,ham,yup n fren lor ' meeting fren 730
2934,2934,ham,yeah got one lined u
2935,2935,ham,stop wondering wow ever going stop tm ' ing tm whenever want mine laugh
2936,2936,ham,lol yep yesterday already got fireplace another icon sitting
2937,2937,ham,hey ' booked pilate yoga lesson already haha
2938,2938,ham,ok happen behave like
2939,2939,spam,1 new message please call 08712400200
2940,2940,ham,supervisor find 4 one lor thk student havent ask yet tell u aft ask
2941,2941,ham,hello news job making wait fifth week yeah im woozles weasel exeter still home 3
2942,2942,ham,messageno responcewhat happend
2943,2943,spam,currently message awaiting collection collect message call 08718723815
